local_site_name,count
ZIA PUEBLO PM2.5,168
"Turner Property, Old Church",168
HOWARD Adult Center,167
Huron,167
SE OF OLD HUECO TANKS & NORTH LOOP INTERSECTION,167
YACOLT - YACOLT RD,167
NW OF BOWIE & DURANGO STREETS INTERSECTION,166
FAIRHAVEN2,166
SITE NAME WEST LAKELAND  1999/2000 STATEWIDE AIR TOXIC SITE  0301,166
ERWM,166
"DBT, WETUMPKA",166
Cabazon Resource Recovery Park Station,166
Evansville- E. Walnut,165
RANKIN CO HEALTH DEPARTMENT-ROOF,165
Cumberland Gap NHP - Hensley Settlement,165
Peters Creek,165
ON A SCHOOL,165
Las Vegas Paiute Air Quality Site,165
ROOSEVELT PARK ENTRANCE NEXT TO OBSERVATION TOWER,165
SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY,164
Chico-Salem St.,164
VALPARAISO,164
North Scottsdale,164
Waterville,164
Archbold Biological Station,164
BELLEFONTAINE,164
Red Lake District,164
Munro Street (Near-Road),164
AG Holley,164
Lynnville- Tecumseh HS,164
Rist Canyon,164
Clermont,164
Marion County Sheriff,164
NW Harllee Elementary School,164
SAN ANTONIO DOWNTOWN  CAMS 27,164
Stanton Air Field,164
Bridger Coal JB-2 Meteorological Station,163
BLUEFIELD STATE COLLEGE LIBRARY,163
West Yellowstone City Center,163
"MESSER DRIVE, RED BLUFF",163
Triple Oak,162
Little Earth Residental Complex,162
Tata Site 1,162
Morse Rd,162
STANFIELD,162
"DUNCANVILLE, TUSCALOOSA",162
CHESTER,162
SITE IS LOCATED AT THE CHIPITA PARK ELECTRICAL SUBSTATION.,162
Lincoln Elementary,162
KENOSHA - BARBERSHOP QUARTET SOCIETY,161
ROOF TOP OF OLD EAST HELENA VOLUNTEER FIREHALL,161
Casper Mobile,161
Indian River Lagoon,160
San Antonio Gardner Road,160
Eastwood,160
"AVON- 255 S. SR 267 (also 255 S. Avon Ave.) Avon, IN",160
"TRITON Middle SCHOOL, NORTH OF FAIRLAND",160
Flint Hills Refinery 421,160
39TH STREET SITE,160
29 Palms,160
Amarillo Xcel El Rancho,160
Boulder Reservoir,160
AURARIA - MET STATION,160
Borger FM 1559,160
San Jose-W. San Carlos St.,160
LOW_SER,160
Hoxeyville,160
Big Spring Midway,160
Franklin Oak Grove,160
Port Townsend-San Juan,160
JOHN ONDOV NEW SUPERSITE AT MTA EMPLOYEE PARKING LOT,160
ACADIA NATIONAL PARK RANGER STATION;SITE MOVED JANUARY 1998,160
Leonia,160
Coast Guard Reservation,160
LOCATED ON THE WEST SIDE OF TOWN IN A GRASS/PARK AREA,160
Richland Southeast 1220 Road,160
CPS Pecan Valley,159
WALLKILL BALLARD ROAD,159
Port Arthur West 7th Street Gate 2,158
Chaco Culture NHP - Radio Repeater,158
Orange 1st Street,158
MIAMI GOLF COURSE,158
North Beach,158
Cookville FM 4855,158
Missile Site Park,158
ST LUKES,158
6197 SECOND STREET SW,158
Hallsville Red Oak Road,158
KING CITY AMS,158
CAYCE CMS,157
FORT LEE,157
MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,157
Opal Met Station,157
Joshua Tree NP - Cottonwood Visitor Center,157
RELOCATED FROM SITE 400190294 WHICH BURNED IN NOV. 99,156
PFLIGERVILLE WASTEWATER,156
"Perry Worth ELEMENTRY SCHOOL, WEST OF WHITESTOWN",156
Warren Elementary School,156
Lamar - Port of Entry,156
Albany- Albany Elem. Sch.,156
Providence Community Healh Center,156
Colfax,156
Doe Run Buick - South #1,156
Stone Container - Moccasin Lane # 1A,156
Cape Coral - Rotary Park,156
SETRPC 43 Jefferson Co Airport,156
SCOTTISH RITE TEMPLE,156
6ZQ Solano,156
904 North Walnut,156
Military Park (GHIB),155
CHARLESTON COUNTY HEALTH DEPARTMENT,155
Manse Elementary,154
Hope- Hauser Jr-Sr High School,154
Ontario Near Road (Etiwanda),154
"VACANT LOT SURROUNDED BY RESIDENCES, NEAR HIGH SCHOOL",154
Vacaville-Merchant Street,154
PM10 MONITOR LOCATED ON ROOF OF JAS MURRAY STATE OFFICE BUILDING,154
STORAGE TANKS,154
Santa Maria-500 S. Broadway,154
GLOVER SOUTH - TINDELL RESIDENCE,154
SITE IS LOCATED JUST NORTH OF THE NIXON POWER PLANT.,153
Anadarko Spotted Horse Met Station,153
"ROSEBURG, OR; BLM OFFICE - RGV",153
PITTSBURG AVE # 2,153
MARICOPA,153
Bremerton-Spruce Ave,153
THIS SITE IS HOGAN MOUNTAIN.  IT WAS ESTABLISHED IN 1994.,153
BPG,152
Wichita Falls,152
Bristol- Bristol Elem. Sch.,152
Anaheim Near-Road,152
Monrovia- Monrovia HS.,152
"TA, TAYLORSVILLE",152
Hammond- 167th St,152
Self Storage,152
TCSE,152
Sandcut/  SITE LOCATED BY HOME BEHIND SHED.,152
WBFD - West Buxton (Hollis) Fire Department,152
"375 WILSON, ALPENA CO.",152
Banning-Allesandro,152
MT GREYLOCK SUMMIT,152
"TVA PSD SITE 19.8 MILES NE OF CLARKSVILLE, TN (NEAR GUTHRIE, KY)",152
Ciner Met Station,152
NEAR ILLINIOS CENTRAL RAIL AND MEMPHIS LIGHT AND GAS SUBSTATION,151
KODAK AREA,151
EASTERN DISTRICT HIGH SCHOOL,151
Bakersfield-Health Dept.,151
DAYTON RESERVOIR SITE,151
SMALL STREET TO THE REAR OF WESTSIDE ELEMENTARY SCHOOL,150
Takoma Rec Center,150
A420110015LAT/LON POINT IS OF SAMPLING INLET,150
CALDWELL SYRINGA SCHOOL IN RESIDENTIAL AREA IN NEW GROWTH AREA,150
PS 29,150
Willmar,150
Idaho City,150
WILDWOOD,150
A420810403LAT/LON POINT IS AT CORNER OF TRAILER,149
MPCA SITE 4002 AIR TOXICS STUDY,149
RILLITO,149
WEST OF HIGHWAY 85/87 ON THE PINELLO RANCH PROPERTY.,149
"MPCA SITE 1241, AIR TOXICS SITE",148
ROCKY FLATS -NE (X-2),148
Vacaville-Ulatis Drive,148
Alabama-Coushatta,148
IDPH WAREHOUSE,148
MASPETH LIBRARY,148
"KITCHAGAMI REGIONAL LIBRARY, 1 STORY BUILDING",148
MPCA SITE 0260,148
TOWN OF CRESTED BUTTE,148
"WINONA MIDDLE SCHOOL,  2 STORY BUILDING",148
SCHLEUTER FARM_(HOLLOWAY),148
MPCA SITE 5356,148
BY CELLULAR TOWER TOP OF HILL,148
Alturas-Fourth St.,148
Elm Street Elementary School,148
Garden Valley,148
CASA GRANDE AIRPORT,148
Sedgwick Ozone,148
Alexandria toxics site,148
SOUTHSIDE,148
"MOORHEAD SENIOR HIGH SCHOOL,  1 1/2 STORY BUILDING",147
Klamath Glen E-BAM,147
Laramie County Mobile,147
MPCA 2401 1997/1998 AIR TOXICS SITE,147
MPCA SITE 0958 1997/1998 AIR TOXICS SITE,147
Billings Lockwood,147
ELK RIVER CITY HALL,147
MPCA SITE 1400,147
RESEARCH OIL,147
MPCA SITE 4003 1997/1998 AIR TOXICS SITE,147
SUNNYVALE LONG CREEK,146
AIR TOXICS MONITOR,146
Black Butte Office Met Station,146
Springfield Near Road Site,146
Alamosa - Adams State,146
POINT REYES IMPROV SITE.,146
San Diego -Rancho Carmel Drive,146
W1-SAND DRAW-01,146
NEAR USS EDGAR THOMPSON WORKS,145
Portland - Jefferson High School,145
10TH AND MONROE,145
ON SOUTHERN PROPERTY LINE OF PVHC PROPERTY,144
HOUSTON WHARTON,144
East Orange,144
BUTTERFIELD SCHOOL,144
Picayune Rancheria,144
"CONALEP, EJIDO PUEBLA S/N, MEXICALI, BCN",144
Stn.1 Big Pine Paiute site,144
Calvert,144
H Avenue,144
Westvaco 866,144
36 FEET FROM NORTH POINT ROAD,144
UTM COORDINATES = INLET PROBE ON ROOF OF BUILDING,143
Sequoia NP-Lookout Point Ranger Station,143
Simis Ranch,143
"Rincon Daycare Site  (""RIIR"")",142
A420950100LAT/LONG POINT IS OF SAMPLING INLET,142
UMKC,142
Doe Run Glover - Post Office #2,142
Lone Pine MET,142
TOLEDO WATER FILTRATION,142
REPLACE SITE AIRS ID 220290002,142
Morrell,142
"Herculaneum, Sherman",141
PAWNEE NATION,141
U S ARMY RESERVE #1,141
W OF KANE AVE. WEST & 5TH ST. INTERSECTION,141
NORTH KANSAS CITY - CATEGORY A CORE SLAMS.,141
LEAVENWORTH - EVANS ST,141
NORTHWEST VALLEY LOCATION,141
VACANT LOT SURROUNDED BY RESIDENCES,141
Red Bluff-Oak Street,140
Spain Elementary School,140
Roanoke- Roanoke Elem. School,140
"Indian Creek Elementary School in Trafalgar, DUE SOUTH OF INDIANAPOLIS",140
KINSMAN,140
MONITOR LOCATED ON GROUNDS OF NATIONAL GUARD ARMORY.,140
Cordero Rojo Met. Station,140
IS 74,140
Sunnyside Elementary School,140
Central Virginia Training Center - Solid Rock Academy ELC*,140
DURHAM FIRE STATION,140
Young Scholars Academy,140
South St. Anthony Park,140
CENTURY,140
Oakland City,140
RIO VERDE,140
STATE HOSPITAL,139
LULLING,139
MONCKS CORNER,138
RESIDENTIAL AREA BORDERING HIGH SCHOOL.,138
Torrey Building,138
SUPERIOR - STP,138
Guerneville-Church and 1st,138
DRAGSWOLF,138
ORANGEBURG,138
Fairfield FM 2570 Ward Ranch,138
Healdsburg-Matheson,138
Hallmark Prop. Building,138
Vancouver-NE 84th Ave,138
NORTH OF JOY RD./WEST OF SPINOZA/NEAR DETROIT POLICE HORSE STABLES,138
Cloverdale,137
Lancaster-N. Beech St.,137
SUPERSEDES ROCKY MOUNT (065-0002),137
6259 COUNTY 15,137
OG&E BUILDING,136
Leopold- Perry Central HS,136
Foundry Circle,136
SHELTER IS IN A FLAT GRASSY AREA NEAR USGS ACID DEPOSITION EQUIPMENT,136
Shiloh Church,136
Gillette Mobile,136
Tata Site 4,136
Tatum CR 2181d Martin Creek Lake,136
WAUPACA TSP SITE - HWYS 22/54,136
WALKER SCHOOL,136
Ferndale-Mountain View Rd,136
Riviera Beach,136
"CHEYENNE-ARAPAHOE TRIBAL COMPLEX, CONCHO",135
LOCATED AT AN ABANDONED GAS STATION BEHIND THE PATEE HOUSE MUSEUM &,135
DELTA,135
JEFFERSON ELEMENTARY,135
MUELLER,135
SUGAR CREEK,135
"PM 2.5 SITE - RUNS EVERY 3 DAYS, LAFAYETTE FIRE STATION",135
PLANT SITE --- QUALITECH,135
TEMPE COMMUNITY CENTER,135
Eastside Pump St,135
Lake Park,135
Indpls.- Illinois St.,134
Stockton - University Park,134
FRESHKILLS NETWORK,134
Bozeman  WWTP,134
Burnside,134
Ft. Walton Beach,134
Colvin Elementary,134
Shenandoah NP - Dickey Ridge,134
Fond du Lac Band,133
EAST OF STOTTS &_DEL VALLE INTERSECTION,133
Cove City Hall (CCH),133
MANDAN REFINERY,132
Furley,132
A420110001LAT/LONG POINT IS OF SAMPLING INLET,132
Everman Johnson Park,132
Federal Cartridge,132
Farson Met,132
Quincy-3rd Ave NE,132
Pacific Street,132
Yosemite National Park - Merced River Site,132
Pontiac,132
CarpMet,132
POWDERSVILLE,132
Mecca (Saul Martinez),132
Shenandoah NP - Sawmill Run,131
SCHOOL ADMINISTRATION BLDG,131
EAST OF FUQUA RD. & HWY 121 INTERSECTION,131
"ESTHERVILLE, IOWA LAKES COLL.",130
Paynes Prairie Farm,130
FIRE STATION #3 ROOF OF BUILDING,130
JIM BRIDGER 851 SITE,130
Stuart,130
SPIRES,130
PRESCOTT VALLEY,130
ROCKY FLATS -W,130
LACAROSSE - HILL ST,129
A420950725LAT/LON POINT IS OF SAMPLING INLET,129
Spruce Pine Hospital,129
SITE IS TRAILER LOCATED ON NE CORNER OF 32ND AND CHATTEROI STREETS,129
Mt. Mitchell,129
POUGHKEEPSIE HIGH SCHOOL,129
REDMOND CITY HALL_15760 NE 85TH REDMOND WA,129
Port Angeles- W 14th St,129
ROSALIA - JOSEPHINE ST,129
CASTOR AND DELAWARE AVENUES (ITO),129
Gopher Ethanol,128
Black Thunder Mine Site 3,128
Tallgrass Energy Partners - Met Tower,128
Howland,128
"ARGO, HIGHWAY MAINTENANCE",128
LAGRANDE - PACK FOREST,128
Rawhide North Site,127
World Trade Bridge,127
Andersen Windows North,126
Dam Landfill,126
A420690208LAT/LON POINT IS OF SAMPLING INLET,126
China Lake,126
Oneota Street,126
UTM COORDINATES = INLET PROBE LOCATION OVER SIDEWALK,126
ANTELOPE COAL COMPANY SITE #6 COLLOCATED TSP SITE.,126
SUPERSEDES SITE 371390001 ELIZABETH CITY,125
RPL- Substation,125
Scotts Valley-4,125
UTM COORDINATES = INLET PROBE ON ROOF OF TRAILER,125
Indpls.- Southport/ United Water Services,125
Cordero Rojo Site E-10,124
Honeycutt School,124
"ON S. EDGE OF UNUSED PARKING LOT, S. OF HWY. 72 (18000 W. HWY. 72)",124
ChelmsfordNR,124
Newcastle Mobile,124
Rochester Hills,124
Platteville Atmospheric Observatory,124
MT CRESTED BUTTE REALTY BLDG,124
York DW,124
Kutztown,124
"PROVOLT, OR  AT THE BLM SEED ORCHARD",123
D.S.S. BLDG.,123
WINTHROP - CHEWUCH RD,123
MESA - PEPOIT WAY,123
A420111717LAT/LON POINT IS OF SAMPLING INLET,123
SEATTLE - SOUTH PARK #2,123
HOLLY NAVARRE MIDDLE SCHOOL,122
Hammonasset State Park,122
Mayaguez,122
WEATHER STATION - BURNYEYVILLE MESONET SITE,122
McCann,122
KENOSHA - WATER TOWER,122
Colorado NM - Maintenance Yard,121
ON GROUNDS OF GRANTS PASS SEWAGE TREATMENT PLANT NEAR ROGUE RIVER.,121
NE OF LAWTON & W. MISSOURI INTERSECTION,121
Yosemite National Park - School Yard,121
Rifle-Health Dept,120
CR School,120
BELLE RIVER MILLS COMPRESSOR STATION,120
STATION LOCATED NORTH EAST OF ACTIVITIES,120
PS09 TVA FLY ASH SPILL,120
SEMINOLE NATION,120
Pete Lien Downwind PM10,120
LAY PEAK,120
LaPlace,120
NORTH OF EASTERDAY AVENUE,120
"TENNESSEE VALLEY AUTHORITY PSD SITE IN HAMBLEM COUNTY, TN",120
UNIVERSITY HS,120
Waynesville Rec Center,120
OAKVILLE - HOWANUT DR (CHEHALIS TRIBE),119
MONITOR LOCATED ON GROUNDS OF THE ALBERT P. BREWER CENTER.,119
HWY 28 TO HWY EE TO MARIES CO RD 404 #22912 - E&M TRAVIS,119
SITE IS LOCATED IN A FIELD JUST SW OF INTERSTATE 25,119
Globe Highway,118
CTCLUSI Radar Hill - OR,118
NORTH POLE ELEMENTARY SCHOOL,118
Fire Station #20,118
Sunnyside-S16th St (Harrison Middle School),118
PORT HURON-RURAL,117
Antioch,117
Branson,117
ON CAMPUS OF CENTRAL VIRGINIA COMMUNITY COLLEGE,117
Crystal River Preserve,117
"Herculaneum, City Hall (Mott Street)",116
Great Falls Overlook Park,116
WEST MET SITE,116
Palo Duro,116
MICCOSUKEE GREENWAYS PARK,116
ON THE 3RD FLOOR OF VERMONT NATURAL RESOURCES AGENCY,116
BASIN ELECTRIC SITE COLLOCATED TSP AND PM10,115
MT VERNON - 2ND AVE,115
Flat Rock,115
FIELD BETWEEN MEDICAL CNTR DR & 23RD (E&W) AND D & CENTER (N&S),115
S OF MALIBU & BINGLE INTERSECTION,115
Williams Park,114
MILLTOWN-LIONS PARK,114
EAST HILLS ELEMENTARY SCHOOL,114
Eugene  Wilkes Drive,114
BRIARCLIFFE COLLEGE,114
PS 214,114
ROOFTOP INSTALLATION ON TOP OF DORA ERICKSON SCHOOL,113
ALAMOSA - MUNICIPAL BUILDING,112
LUCITE HILLS SITE #852,112
South Lake Tahoe-Tahoe Blvd,112
"STATION # 3, ESTATE CLIFTON HILL",112
FITNESS FORUM,112
Washington County,112
.7 MILES E FROM OLD SITE ON S SIDE OF ST CHAS ROCK RD.,112
Middletown Airport,112
"STATION # 4, BARREN SPOT",112
GPS COORDINATES = PROBE LOCATION ON ROOF OF TRAILER,112
"LADONIA, PHENIX CITY",112
HILLS,112
Larpenteur Avenue,112
PLAZA CO MONITORING SITE FORMERLY BENDIX.,112
Pierre Airport,112
Carson City-NW Corner of Equipment Yard,111
Gardinier Park,111
"Herculaneum, Church Street",111
SHEBOYGAN - HAVEN,110
JERSEYVILLE WATER TREATMENT PLANT (WTP),110
UNKNOWN,110
AEP Gavin_kyger Lakin site,110
Minidoka National Historic Site,110
Flint Hills Refinery 439,110
Grand Portage Band,109
East Chicago- Post Office,109
DENVER VISITOR CENTER,109
"REMER ROAD MONITOR, EAST CHINA TOWNSHIP, MI",108
OWLS HEAD MET,108
"Sheldahl, Southern Crossroads",108
HARSHAW FARM,108
Konza Prairie,108
MANDAN REF. NW,108
Tahoe City-Fairway Drive,108
Youngstown State,108
Laramie I-80 Mobile,108
Santee Sioux,108
Mojave - CA 58 Business,108
BULLHEAD CITY ADEQ,108
SBP - Shapleigh Ball Park,108
YELM - NORTHERN PACIFIC,108
Makaiwa,108
LOCATED ON ROOF OF ZOOFARI BUILDING ON MILWAUKEE CNTY ZOO GROUNDS,107
Olancha-Well 404,107
SOUTH TUCSON,107
OZONE AND METEOROLOGY MONITORING STARTED AUGUST 2001.,107
West Sacramento-15th Street,107
EAST OF ATLAS & DENLEY STREETS INTERSECTION,107
Laramie Mobile,107
ORR,107
Sheridan Mobile,107
MT. CEMENT CO. EAST SITE...EAST OF PLANT.,106
NORTH SITE...NORTH OF MT. CEMENT PLANT,106
US FOREST SERVICE OFFICE - BAKER CITY,106
Torrington Mobile,106
Lamar - Power Plant,106
NARM RO-1,106
Enterprise - USFS,106
Church,106
UPTOWN SAN PEDRO,106
Baltimore County Near Road,106
BEHIND BUILDING AT 305 E. 6TH,105
OXFORD MIDDLE SCHOOL,105
BENT CREEK,105
80 FT EAST OF PGE POLE #326461 ON N SIDE OF SOUTH PROPERTY FENCE,105
DEC REGIONAL OFFICE,105
WEATHER STATION - STILLWATER MESONET SITE,105
SEMINOE II MINE 826 SITE,105
MESONET WEATHER STATION LOCATED 2 MILES ENE OF SPENCER,105
SOLVAY SITE #2,105
CYPRESS RIVER AIRPORT SITE SPM CAMS 50,105
Fairfield - Gregory,105
Carmel- Hazel Dell Pkwy.,105
Oakville,105
Randolph Heights Elementary School,105
Brewster,104
Terrell Temtex,104
"Kenai Peninsula Borough Building site, Soldotna",104
LOCATED ON OLD RAIL BED 1100 METERS NORTH OF POWERPLANT,104
suez water pump station,104
Providence Community Health Center,104
Lovell Mobile,104
"Animal Shelter, Providence",104
Glen Oaks,104
West Los Angeles-Robertson Blvd,104
PS08 TVA FLY ASH SPILL,104
PS05 TVA FLY ASH SPILL,104
Palomar Airport,104
"STATION #5, ESTATE RUBY",104
Fresno-Cal State#2,104
"LOCATED BEHIND LAKEVIEW GRANGE HALL, REPLACEMENT SITE FOR VERNON SCH",104
HAWAII VOLCANOES NP - THURSTON,104
Seeley Elementary School,104
SPOKANE - WELLPINIT  FORD RD (SPOKANE TRIBE),103
San Francisco - Ellis St.,103
TEANECK,103
CLAIRTON  WEST OF USS CLAIRTON COKE WORKS (UPWIND),103
Elko Grammar School No. 2,102
LOCATED AT SOUTHWEST CORNER OF LOWELL HIGH SCHOOL ROOF,102
"OPEN AREA NEXT TO FOREST, AT GASQUEST RANGER DISTRICT OFFICE",102
WET DEP SAMPLER LOCATED ON 40 FOOT TOWER,102
DHHS,102
Bryan Finfeather Road,102
PALO VERDE,102
 STOCKTON-WAGNER/HOLT,102
Glassport,102
"WKRG, MOBILE",102
Voyageurs NP - Black Bay,102
Lincoln,101
CROMER,101
Republic Steel,101
MT REFINING - RACE TRACK,101
Sacramento-Earhart Dr.,101
Trona-Athol,101
SUGARC,101
"TVA PSD SITE IN PUTNAM COUNTY, TN",101
ELMWOOD,100
Stage Coach,100
Msla Malfunction Junction,100
KOEBEL SCHOOL IN SOUTH COLUMBUS,100
Pavillion,100
Deer Valley,100
Oso Flaco Site,100
SETRPC Port Arthur,100
Malaga-Malaga Alcoa Highway,99
Red Lake Nation,99
Copan,99
Eagle Butte EB-3,99
Elk Springs,99
Carson City Yard,99
Devil's Tower NM - Joyner Ridge Trail,99
 WENATCHEE - ALASKA WAY,99
 SHELTON - MT VIEW DR,99
TOYOTA SITE,99
SITE LOCATED ON ROOF OF MCKAY SCHOOL,99
TAHOLAH-CHITWIN DRIVE,99
Made,99
Blue Lake Rancheria,99
BERKSHIRE COMMONS,98
Mingo Junction,98
FREEHOLD,98
Wildwood Lane,98
DENVER - FIREHOUSE #6,98
Rock Springs - Mobile #1,98
Galleria,98
MORRISTOWN,98
MOUNT-OLIVE,98
Nucor Steel,98
Verizon,98
Cleveland Delta State,97
TOWER ON HILL NEAR CHIP N SAW MILL,97
Tata Site 3,97
San Jose - Piedmont,97
Waynesville School,97
BW Site 8 Willet,96
Shasta Lake - Lake Blvd,96
School Creek Meteorological Station,96
City of Alexandria Transportation and Env. Services Maintenance Bldg,96
Lexington Avenue,96
Mountains Edge Park,96
ON SCHOOL ROOF,96
WATERLOO POST OFFICE,96
Vernal,96
Mid-City Industrial,96
Yellowstone NP - Lake Village Ranger Station,96
Hilight-Reno Junction Gas Plant,96
Cooleemee WATER TREATMENT PLANT,96
(Southwest side),96
SAN DIMAS (US FORESTRY) EXPERIMENTAL FOREST,96
HAMPTON II,96
Onestop Fuel,96
METAL STAND ON ROOF OF CARROLL COLLEGE BARSTOW BLDG,96
2850 E. Charleston,96
WEST JORDAN,95
San Leandro-Thornton Ave.,95
Evergreen,94
BW Site 9 Bitters,94
BW Site 11 Dehring,94
Oakland-International Blvd.,94
PECAN,94
BW Site 15 Peters,94
Slidell Wastewater Treatment Plant,94
BW Site 19 Paule,94
BW Site 18 Goetz,94
BW Site 3 Villhauer,94
Doe Run Buick - North # 5,94
BW Site 13 Rays,94
BW Site 12 Shaw,94
Lantana Preserve,94
Jackson Mobile,93
Taylorsville Liledoun,93
SHADY COVE School (SCS),93
Cody Mobile,93
Casino Center,93
Buckskin West,93
Cheyenne Mobile,93
Big Creek,92
Karnes County,92
Floresville Hospital Boulevard,92
A420110100LAT/LON POINT IS AT CORNER OF TRAILER,92
AIRPORT PROPERTY SEVERAL METERS FROM RUNWAY ACCESS,92
Downtown (formerly referred to as the Courthouse),92
PARKING LOT OF FIRE STATION NUMBER 10 AT 3730 MEADOWLAND BLVD.,92
ANNA,92
Boise - Eastman Garage,92
"309 W LAKE ST, 17.5 FEET NORTH OF TAYLOR STREET",92
INDIANTOWN,92
COURTHOUSE,91
Frisco 7,91
DOUGLAS CITY PARK,91
King Greenleaf Rec Center,91
"DAVENPORT, FIRE STATION",91
SW OF ALFORD & HARVEY INTERSECTION,90
Wright,90
Chester-222 First Ave,90
Southport DRR,90
PRINCE ROAD,90
ELMWOOD ELEMENTARY SCHOOL,90
Miami Jones Ranch,90
Linda Street,90
UPWIND SDI,90
"TVA PSD SITE IN COFFEE COUNTY, TN",90
CAPITOL COMMUNITY TECHNICAL COLLEGE,90
Dugger,90
"BACKGROUND SITE IN REMOTE HIGH DESERT AREA WEST OF ROGERSON, ID",90
CHEHALIS - MARKET BLVD,90
DAYTON - W MAIN,90
WEST OLIVE,90
Aspen - Library,90
CHEPACHET FIRE STATION,90
1.2 KM WEST OF ID STATE LINE. ON SCHOOL ROOF IN OPEN AREA.,90
NEAR DOWNTOWN CLINTON,89
GADSDEN,89
Modesto-County Center,89
Kingwood,89
Puna E,89
Gary- 4th Ave./ Railcats,89
Miami Townsite,89
Lone Pine,88
Rockdale John D. Harper Road,88
Kenosha Pass,88
Our Lady of Grace- Noblesville,88
Cisco Drive,88
Finley Farm,88
LAURENS COUNTY OFFICE COMPLEX,88
FLAT AGRICULTURAL TERRAIN. INSIDE PG&E GAS PIPELINE MAINTENANCE_YARD,88
Illinois Building State Fairgrounds,88
HOUSTON ELLINGTON CAMS 51 ELLINGTON FIELD HOUSTON NEAR BLDG. 1151,88
Thomasboro,88
SITE NEAR EAST SIDE OF BUILDING ABOVE MAIN ENTRANCE,87
SITE NEAR WEST SIDE OF BUILDING NEAR MAIN ENTRANCE,87
WALLKILL WAKEFERN,87
LOCATED ON NORTH SIDE OF STREET,87
Cayce City Hall,87
FEDERAL BUILDING,86
Mentor,86
Fort Bragg-300 Dana Street,86
Canebrake,86
San Jose-Moorpark Ave.,86
MEADOWBROOK SCHOOL,85
Antelope Site 5,85
FRESHKILLS SITE,85
Port Manatee DEP,85
YORK (LANDFILL),85
Youngstown Fire St5,85
Kirkwood,84
ELOY,84
Blountville ozone monitoring site,84
SKAGWAY CITY SITE,84
SYRACUSE COMS,84
Neah Bay 2-Makah Tribe,84
PCI MET1,84
VERY ROUGH ESTIMATE OF LAT/LONG,84
Red Leaf AQ,84
Willows-N. Villa Ave,84
Kahului,84
Chalmette High School,84
Sinclair North East (Ambient),84
METEOROLOGICAL SITE,84
VIM TEST STATION,84
Gateway,84
PS 69  FRESHKILLS NETWORK,84
OLF #8,84
MT ZION - HWY 14,84
Old High School,84
R&P 1400PM2.5 TEOM ON TOP OF SHAVER'S MARKET ON SOUTH END OF TOWN.,84
Foley West,83
Rehrig (Exide),83
"SW 1/4, NE 1/4, SEC 10, T9S, R40E",83
Ontario-Airport,83
SHOW LOW,83
DURANGO - RIVER CITY HALL,83
RELOCATED AMAX EAGLE BUTTE MINE SITE - 2. 1.5 MI WEST OLD LOCATION.,83
SITE LOCATED NNW OF UNITED REFINERY,82
2501 S 150TH SEATAC N - BETWEEN 24TH AND 26TH AVENUES,82
County Motorpool,82
DOT STORAGE FACILITY,82
Santa Cruz-Bostwick Ln.,82
Frisco 5th St,82
Kanza Travel Plaza,82
"TMTP TRAILER PARK,  OFF OF ROUTE 2 IN LINCOLN",81
Colusa Fairgrounds,81
Lincoln-1st Street,81
Mt. Fanny - Visability (MTF),81
Honolulu-Aala St.,81
SAMPLER ON PLATFOR 55 M NORTH OF FOOTHILLS RD IN WILDLIFE RFG,81
19th & Burt,80
Paradise - Theater,80
KOHLER,80
SPA - Irving St.,80
"Forest City, Exide Levee (ESP SCHULYKILL WEST SITE LOCATED ON A LEVEE)",80
SOLVAY SITE #1,80
SW CORNER OF ROOF HAYWOOD CO HEALTH DEPARTMENT BUILDING,80
FROC,80
Muncie- Mt. Pleasant Blvd.  LOCATED NE OF PLANT - DOWNWIND SITE,80
Ridge,80
Sunlight Mountain,80
JCI Entrance,80
SAFFORD,80
MT VIEW-WHISMAN PARK,80
Fayetteville Airport,80
Coal Creek Site 26,80
Big Thicket NPRS - Radio Tower,80
Kemmerer Mobile,80
Doe Run Glover - Big Creek #5,80
CORONA DE TUCSON,80
"WARRINGTON ELEMENTARY SCHOOL, PENSACOLA",80
PS13 TVA FLY ASH SPILL,80
M7M Site #3 West Entrance,80
POST OFFICE,80
SCRAY HILL & MORRISON RD,80
Walnut Community Center,80
Cardinal Brilliant,80
HUNTSVILLE CAPSHAW ROAD,80
Belgrade Wastewater Treatment Plant,80
Flagler,80
Coral Reef,80
SMELTER STUDY SITE #2,79
MONITORING SITE LOCATED NORTHEAST FROM MINE,79
Indpls.- Rockville Rd.,79
Howard Heights,79
AT THE FIRE STATION,79
Tait Cummins,79
Portland - KPTV,79
Sinclair SO2 Station,78
Dave Johnston Air Quality Station,78
STEEL DYNAMICS,78
Northampton County,78
SANDHILL,78
Texas City Fire Station,78
1200 LAVENTURE RD MOUNT VERNON,78
Merced-1205 18th St.,78
Whiteriver - Fort Apache Reservation,78
North Hollywood (NOHO),78
Shelton - W Franklin,78
White Mountain Fort Apache Reservation,78
SEATTLE - SOUTH PARK #1,77
Kaukauna,77
Kingery Near Road #1,77
Union,77
JAMES ISLAND FIRE STATION #2,77
PARK ROW,77
WEST OF ROAD,76
Signal Hill (LBSH),76
Trout Creek Pass,76
Waggin` Trail,76
Silt-Collbran,76
Apollo Beach,76
